video_id,Question,Answer Options,Category
b70b1c34-46b6-49af-bddb-505dc7738f96,What did the viewer look at immediately after putting down a piece of craft material?,"A: The television screen
B: Another piece of craft material on the table
C: The game controller
D: The woman holding craft material
E: The floor",Others
566ad4e5-1ce4-4679-9d19-ef63072c848c,What did the viewer look at immediately after taking cards from the box?,"A: The table where woman T put a card.
B: Man Y who was opening a sachet.
C: The television in the background.
D: The floor near the curtains.
E: The couch cushions.",Living Room
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,"Why did Man X drop the cards on the table while organizing them, given the observed changes in my attention?","A: He was focusing on ensuring the cards were properly shuffled and ready for play.
B: He was distracted by the glass cup and kept adjusting it instead of the cards.
C: He was checking if any specific card was missing from the deck.
D: He was trying to hide certain cards from the others.
E: He was preparing the cards for a trick.",Living Room
b70b1c34-46b6-49af-bddb-505dc7738f96,Where is the object I focused on for the longest time relative to the television and other objects in the room?,"A: The game controller is on the floor, to the left of the television and slightly below my longest fixation point.
B: The carton is on the floor, near the center of the room, directly in front of my longest fixation point.
C: The woman adjusting the camera is sitting on the floor, to the right of the television and slightly above my longest fixation point.
D: The television is mounted on the wall, directly in front of me, with my longest fixation point being just below it.
E: The variety kit box is on the floor, to the right of the couch and slightly below my longest fixation point.",Living Room
b70b1c34-46b6-49af-bddb-505dc7738f96,"Considering the sequence of actions and gaze dynamics, where is the memory card you picked up located relative to your current fixation point?","A: The memory card is on the floor, directly in front of my current fixation.
B: The memory card is inside the memory card container, slightly below and to the left of my current fixation.
C: The memory card is on the table, to the right of the TV and above my current fixation.
D: The memory card is in the console drawer, to the left of the game controller and below my current fixation.
E: The memory card is in the console drawer, next to the CD holder and slightly above my current fixation.",Others
fb733912-4a66-4821-9313-344628fd1154,What did I look at immediately after pouring milk into the tea bags in the cup?,"A: The sugar bag on the countertop.
B: The kettle to pour hot water.
C: The stirrer for steeping the tea.
D: The plate of food on the counter.
E: The milk container.",Kitchen
fce7bb0b-b284-4a7d-869a-3c9cae440679,"Why did I add soy sauce into the mason jar multiple times while preparing the marinade, given the observed changes in my attention?","A: I was ensuring the flavor intensity by repeatedly adding soy sauce.
B: I was distracted by the nearby sesame oil bottle and kept adjusting it.
C: I was checking if the soy sauce bottle was empty before each addition.
D: I was trying to mimic someone else's cooking style by adding soy sauce frequently.
E: I was preparing a large batch of marinade that required extra soy sauce.",Kitchen
566ad4e5-1ce4-4679-9d19-ef63072c848c,What did the viewer look at immediately after putting a card on the table?,"A: The box on the table.
B: Man Y's face.
C: The cards in their hands.
D: The table where the cards are placed.
E: The curtains in the background.",Living Room
6fee2c75-fded-4e56-850f-0c29c809c1ee,"Why did I get the chili powder from the cabinet while preparing the dish, given the observed changes in my attention?","A: I was adding a spicy flavor to the dish as indicated by my gaze on the recipe paper.
B: I was distracted by the bright red color of the chili powder and grabbed it impulsively.
C: I was checking if there were any other spices left in the cabinet before deciding on chili powder.
D: I was influenced by someone suggesting that chili powder would enhance the taste.
E: I was trying to hide the chili powder for later use.",Kitchen
53ee9e25-ba9b-429e-9cad-70c223a2f881,Where is the oil container relative to my gaze direction when I place it on the kitchen countertop?,"A: The oil container is on the left side of the countertop, directly in front of my current fixation.
B: The oil container is near the center of the countertop, slightly to the right of my current fixation.
C: The oil container is on the far right of the countertop, behind my current fixation.
D: The oil container is near the edge of the countertop, to the left of the cutting board and my current fixation.
E: The oil container is on the countertop, in front of my current fixation, between the stove and the sink.",Kitchen
0d271871-c8ba-4249-9434-d39ce0060e58,"Why did I cut from the cheese on the table with the table knife, given the observed changes in my attention?","A: I was preparing a snack for myself while focusing on the cheese.
B: I was distracted by the conversation and accidentally grabbed the knife.
C: I was trying to help the woman X by cutting more cheese for her.
D: I was checking the quality of the cheese by cutting into it.
E: I was mimicking the man Z's actions with the tokens.",Kitchen
5111aaf5-7690-41bb-8b2d-7a109ddc6fd0,What did the viewer look at immediately after person X walked away from the table in Frame 3?,"A: The television screen
B: Person C talking
C: The kitchen counter
D: The ceiling fan
E: The couch",Living Room
783c918b-1473-4b72-b106-cb2718c46af8,"Where is the object I focused on the most while filling the pot with water, and what is its relative position to the faucet?","A: The pot is in the sink, directly below my gaze and slightly to the left of the faucet.
B: The pot is on the countertop, to the right of the faucet and within my gaze direction.
C: The pot is in the sink, directly below my gaze and slightly to the right of the faucet.
D: The pot is on the stove, behind the faucet and within my gaze direction.
E: The pot is on the floor, far from the faucet and outside my gaze direction.",Kitchen
8455478f-ddba-4c24-a9a9-a05595643751,What did the viewer look at immediately after C adjusted a card on the table with his right hand in Frame 7?,"A: The can of beer on the table.
B: The cards being moved by Man Y.
C: The woman X adjusting her glasses.
D: The phone lying near the window.
E: The man Z's wristwatch.",Living Room
